timestamp,link,util_bps,capacity_bps,util_pct,congested
14:00:50,s5-s3,8100512,5000000,162.0,1
14:00:50,s2-s4,10044440,5000000,200.9,1
14:00:52,s1-s2,12150768,10000000,121.5,1
14:00:52,s2-s3,16131192,10000000,161.3,1
14:00:52,s3-s4,13123544,10000000,131.2,1
14:00:52,s1-s5,8102948,5000000,162.1,1
14:00:52,s5-s3,8103760,5000000,162.1,1
14:00:52,s2-s4,10049312,5000000,201.0,1
14:00:54,s1-s2,12150768,10000000,121.5,1
14:00:54,s2-s3,16128756,10000000,161.3,1
14:00:54,s3-s4,13125168,10000000,131.3,1
14:00:54,s1-s5,8102136,5000000,162.0,1
14:00:54,s5-s3,8097264,5000000,161.9,1
14:00:54,s2-s4,10042816,5000000,200.9,1
14:00:56,s1-s2,12149144,10000000,121.5,1
14:00:56,s2-s3,16123884,10000000,161.2,1
14:00:56,s3-s4,13130852,10000000,131.3,1
14:00:56,s1-s5,8101324,5000000,162.0,1
14:00:56,s5-s3,8107820,5000000,162.2,1
14:00:56,s2-s4,10054184,5000000,201.1,1
14:00:58,s1-s2,12158076,10000000,121.6,1
14:00:58,s2-s3,16101960,10000000,161.0,1
14:00:58,s3-s4,13121108,10000000,131.2,1
14:00:58,s1-s5,8102948,5000000,162.1,1
14:00:58,s5-s3,8102136,5000000,162.0,1
14:00:58,s2-s4,10044440,5000000,200.9,1
14:01:00,s1-s2,12136964,10000000,121.4,1
14:01:00,s2-s3,16093840,10000000,160.9,1
14:01:00,s3-s4,13110552,10000000,131.1,1
14:01:00,s1-s5,8092392,5000000,161.8,1
14:01:00,s5-s3,8089144,5000000,161.8,1
14:01:00,s2-s4,10044440,5000000,200.9,1
14:01:02,s1-s2,12152392,10000000,121.5,1
14:01:02,s2-s3,16149868,10000000,161.5,1
14:01:02,s3-s4,13121920,10000000,131.2,1
14:01:02,s1-s5,8099700,5000000,162.0,1
14:01:02,s5-s3,8098076,5000000,162.0,1
14:01:02,s2-s4,10046064,5000000,200.9,1
14:01:04,s1-s2,12148332,10000000,121.5,1
14:01:04,s2-s3,16150680,10000000,161.5,1
14:01:04,s3-s4,13123544,10000000,131.2,1
14:01:04,s1-s5,8100512,5000000,162.0,1
14:01:04,s5-s3,8102948,5000000,162.1,1
14:01:04,s2-s4,10046064,5000000,200.9,1
14:01:06,s1-s2,12151580,10000000,121.5,1
14:01:06,s2-s3,16157176,10000000,161.6,1
14:01:06,s3-s4,13134100,10000000,131.3,1
14:01:06,s1-s5,8108632,5000000,162.2,1
14:01:06,s5-s3,8110256,5000000,162.2,1
14:01:06,s2-s4,10059056,5000000,201.2,1
14:01:08,s1-s2,12171880,10000000,121.7,1
14:01:08,s2-s3,16149868,10000000,161.5,1
14:01:08,s3-s4,13135724,10000000,131.4,1
14:01:08,s1-s5,8105384,5000000,162.1,1
14:01:08,s5-s3,8103760,5000000,162.1,1
14:01:08,s2-s4,10047688,5000000,201.0,1
14:01:10,s1-s2,12140212,10000000,121.4,1
14:01:10,s2-s3,16092216,10000000,160.9,1
14:01:10,s3-s4,13117048,10000000,131.2,1
14:01:10,s1-s5,8096452,5000000,161.9,1
14:01:10,s5-s3,8097264,5000000,161.9,1
14:01:10,s2-s4,10044440,5000000,200.9,1
14:01:12,s1-s2,12152392,10000000,121.5,1
14:01:12,s2-s3,16099524,10000000,161.0,1
14:01:12,s3-s4,13116236,10000000,131.2,1
14:01:12,s1-s5,8096452,5000000,161.9,1
14:01:12,s5-s3,8097264,5000000,161.9,1
14:01:12,s2-s4,10040380,5000000,200.8,1
14:01:14,s1-s2,12139400,10000000,121.4,1
14:01:14,s2-s3,16113328,10000000,161.1,1
14:01:14,s3-s4,13120296,10000000,131.2,1
14:01:14,s1-s5,8095640,5000000,161.9,1
14:01:14,s5-s3,8095640,5000000,161.9,1
14:01:14,s2-s4,10042004,5000000,200.8,1
14:01:16,s1-s2,12154016,10000000,121.5,1
14:01:16,s2-s3,16129568,10000000,161.3,1
14:01:16,s3-s4,13117048,10000000,131.2,1
14:01:16,s1-s5,8098076,5000000,162.0,1
14:01:16,s5-s3,8101324,5000000,162.0,1
14:01:16,s2-s4,10045252,5000000,200.9,1
14:01:18,s1-s2,12149956,10000000,121.5,1
14:01:18,s2-s3,16136064,10000000,161.4,1
14:01:18,s3-s4,13130040,10000000,131.3,1
14:01:18,s1-s5,8105384,5000000,162.1,1
14:01:18,s5-s3,8104572,5000000,162.1,1
14:01:18,s2-s4,10046876,5000000,200.9,1
14:01:20,s1-s2,12153204,10000000,121.5,1
14:01:20,s2-s3,16131192,10000000,161.3,1
14:01:20,s3-s4,13117860,10000000,131.2,1
14:01:20,s1-s5,8100512,5000000,162.0,1
14:01:20,s5-s3,8099700,5000000,162.0,1
14:01:20,s2-s4,10044440,5000000,200.9,1
14:01:22,s1-s2,12148332,10000000,121.5,1
14:01:22,s2-s3,16185596,10000000,161.9,1
14:01:22,s3-s4,13126792,10000000,131.3,1
14:01:22,s1-s5,8100512,5000000,162.0,1
14:01:22,s5-s3,8099700,5000000,162.0,1
14:01:22,s2-s4,10046064,5000000,200.9,1
14:01:24,s1-s2,12153204,10000000,121.5,1
14:01:24,s2-s3,16202648,10000000,162.0,1
14:01:24,s3-s4,13121920,10000000,131.2,1
14:01:24,s1-s5,8101324,5000000,162.0,1
14:01:24,s5-s3,8102136,5000000,162.0,1
14:01:24,s2-s4,10046064,5000000,200.9,1
14:01:26,s1-s2,12147520,10000000,121.5,1
14:01:26,s2-s3,16188032,10000000,161.9,1
14:01:26,s3-s4,13135724,10000000,131.4,1
14:01:26,s1-s5,8106196,5000000,162.1,1
14:01:26,s5-s3,8107008,5000000,162.1,1
14:01:26,s2-s4,10054184,5000000,201.1,1
14:01:28,s1-s2,12164572,10000000,121.6,1
14:01:28,s2-s3,16209144,10000000,162.1,1
14:01:28,s3-s4,13120296,10000000,131.2,1
14:01:28,s1-s5,8099700,5000000,162.0,1
14:01:28,s5-s3,8102948,5000000,162.1,1
14:01:28,s2-s4,10046064,5000000,200.9,1
14:01:30,s1-s2,12149144,10000000,121.5,1
14:01:30,s2-s3,16161236,10000000,161.6,1
14:01:30,s3-s4,13122732,10000000,131.2,1
14:01:30,s1-s5,8097264,5000000,161.9,1
14:01:30,s5-s3,8095640,5000000,161.9,1
14:01:30,s2-s4,10039568,5000000,200.8,1
14:01:32,s1-s2,12145896,10000000,121.5,1
14:01:32,s2-s3,16147432,10000000,161.5,1
14:01:32,s3-s4,13118672,10000000,131.2,1
14:01:32,s1-s5,8100512,5000000,162.0,1
14:01:32,s5-s3,8099700,5000000,162.0,1
14:01:32,s2-s4,10044440,5000000,200.9,1
14:01:34,s1-s2,12151580,10000000,121.5,1
14:01:34,s2-s3,16157988,10000000,161.6,1
14:01:34,s3-s4,13121920,10000000,131.2,1
14:01:34,s1-s5,8098076,5000000,162.0,1
14:01:34,s5-s3,8098888,5000000,162.0,1
14:01:34,s2-s4,10041192,5000000,200.8,1
14:01:36,s1-s2,12151580,10000000,121.5,1
14:01:36,s2-s3,16169356,10000000,161.7,1
14:01:36,s3-s4,13125168,10000000,131.3,1
14:01:36,s1-s5,8103760,5000000,162.1,1
14:01:36,s5-s3,8103760,5000000,162.1,1
14:01:36,s2-s4,10049312,5000000,201.0,1
14:01:38,s1-s2,12149144,10000000,121.5,1
14:01:38,s2-s3,16174228,10000000,161.7,1
14:01:38,s3-s4,13118672,10000000,131.2,1
14:01:38,s1-s5,8098076,5000000,162.0,1
14:01:38,s5-s3,8098076,5000000,162.0,1
14:01:38,s2-s4,10041192,5000000,200.8,1
14:01:40,s1-s2,12149956,10000000,121.5,1
14:01:40,s2-s3,16190468,10000000,161.9,1
14:01:40,s3-s4,13127604,10000000,131.3,1
14:01:40,s1-s5,8103760,5000000,162.1,1
14:01:40,s5-s3,8101324,5000000,162.0,1
14:01:40,s2-s4,10046064,5000000,200.9,1
14:01:42,s1-s2,12151580,10000000,121.5,1
14:01:42,s2-s3,16196964,10000000,162.0,1
14:01:42,s3-s4,13121108,10000000,131.2,1
14:01:42,s1-s5,8099700,5000000,162.0,1
14:01:42,s5-s3,8099700,5000000,162.0,1
14:01:42,s2-s4,10044440,5000000,200.9,1
14:01:44,s1-s2,12152392,10000000,121.5,1
14:01:44,s2-s3,16205084,10000000,162.1,1
14:01:44,s3-s4,13125168,10000000,131.3,1
14:01:44,s1-s5,8102948,5000000,162.1,1
14:01:44,s5-s3,8103760,5000000,162.1,1
14:01:44,s2-s4,10046876,5000000,200.9,1
14:01:46,s1-s2,12150768,10000000,121.5,1
14:01:46,s2-s3,16193716,10000000,161.9,1
14:01:46,s3-s4,13121920,10000000,131.2,1
14:01:46,s1-s5,8098076,5000000,162.0,1
14:01:46,s5-s3,8098888,5000000,162.0,1
14:01:46,s2-s4,10043628,5000000,200.9,1
14:01:48,s1-s2,12149144,10000000,121.5,1
14:01:48,s2-s3,16181536,10000000,161.8,1
14:01:48,s3-s4,13122732,10000000,131.2,1
14:01:48,s1-s5,8098888,5000000,162.0,1
14:01:48,s5-s3,8099700,5000000,162.0,1
14:01:48,s2-s4,10047688,5000000,201.0,1
14:01:50,s1-s2,12153204,10000000,121.5,1
14:01:50,s2-s3,16200212,10000000,162.0,1
14:01:50,s3-s4,13128416,10000000,131.3,1
14:01:50,s1-s5,8106196,5000000,162.1,1
14:01:50,s5-s3,8105384,5000000,162.1,1
14:01:50,s2-s4,10050936,5000000,201.0,1
14:01:52,s1-s2,12158888,10000000,121.6,1
14:01:52,s2-s3,16212392,10000000,162.1,1
14:01:52,s3-s4,13129228,10000000,131.3,1
14:01:52,s1-s5,8101324,5000000,162.0,1
14:01:52,s5-s3,8103760,5000000,162.1,1
14:01:52,s2-s4,10046064,5000000,200.9,1
14:01:54,s1-s2,12144272,10000000,121.4,1
14:01:54,s2-s3,16185596,10000000,161.9,1
14:01:54,s3-s4,13126792,10000000,131.3,1
14:01:54,s1-s5,8099700,5000000,162.0,1
14:01:54,s5-s3,8105384,5000000,162.1,1
14:01:54,s2-s4,10055808,5000000,201.1,1
14:01:56,s1-s2,12175128,10000000,121.8,1
14:01:56,s2-s3,16157176,10000000,161.6,1
14:01:56,s3-s4,13143032,10000000,131.4,1
14:01:56,s1-s5,8116752,5000000,162.3,1
14:01:56,s5-s3,8114316,5000000,162.3,1
14:01:56,s2-s4,10062304,5000000,201.2,1
14:01:58,s1-s2,12165384,10000000,121.7,1
14:01:58,s2-s3,16143372,10000000,161.4,1
14:01:58,s3-s4,13134100,10000000,131.3,1
14:01:58,s1-s5,8107008,5000000,162.1,1
14:01:58,s5-s3,8107820,5000000,162.2,1
14:01:58,s2-s4,10049312,5000000,201.0,1
14:02:00,s1-s2,12153204,10000000,121.5,1
14:02:00,s2-s3,16127132,10000000,161.3,1
14:02:00,s3-s4,13134912,10000000,131.3,1
14:02:00,s1-s5,8110256,5000000,162.2,1
14:02:00,s5-s3,8119188,5000000,162.4,1
14:02:00,s2-s4,10070424,5000000,201.4,1
14:02:02,s1-s2,12184060,10000000,121.8,1
14:02:02,s2-s3,16170980,10000000,161.7,1
14:02:02,s3-s4,13153588,10000000,131.5,1
14:02:02,s1-s5,8115128,5000000,162.3,1
14:02:02,s5-s3,8108632,5000000,162.2,1
14:02:02,s2-s4,10056620,5000000,201.1,1
14:02:04,s1-s2,12156452,10000000,121.6,1
14:02:04,s2-s3,16146620,10000000,161.5,1
14:02:04,s3-s4,13130852,10000000,131.3,1
14:02:04,s1-s5,8100512,5000000,162.0,1
14:02:04,s5-s3,8102136,5000000,162.0,1
14:02:04,s2-s4,10045252,5000000,200.9,1
14:02:06,s1-s2,12154016,10000000,121.5,1
14:02:06,s2-s3,16135252,10000000,161.4,1
14:02:06,s3-s4,13127604,10000000,131.3,1
14:02:06,s1-s5,8106196,5000000,162.1,1
14:02:06,s5-s3,8105384,5000000,162.1,1
14:02:06,s2-s4,10049312,5000000,201.0,1
14:02:08,s1-s2,12157264,10000000,121.6,1
14:02:08,s2-s3,16131192,10000000,161.3,1
14:02:08,s3-s4,13123544,10000000,131.2,1
14:02:08,s1-s5,8101324,5000000,162.0,1
14:02:08,s5-s3,8102136,5000000,162.0,1
14:02:08,s2-s4,10047688,5000000,201.0,1
14:02:10,s1-s2,12147520,10000000,121.5,1
14:02:10,s2-s3,16124696,10000000,161.2,1
14:02:10,s3-s4,13123544,10000000,131.2,1
14:02:10,s1-s5,8101324,5000000,162.0,1
14:02:10,s5-s3,8099700,5000000,162.0,1
14:02:10,s2-s4,10042816,5000000,200.9,1
14:02:12,s1-s2,12150768,10000000,121.5,1
14:02:12,s2-s3,16123072,10000000,161.2,1
14:02:12,s3-s4,13121108,10000000,131.2,1
14:02:12,s1-s5,8098888,5000000,162.0,1
14:02:12,s5-s3,8099700,5000000,162.0,1
14:02:12,s2-s4,10046064,5000000,200.9,1
14:02:14,s1-s2,12154828,10000000,121.5,1
14:02:14,s2-s3,16133628,10000000,161.3,1
14:02:14,s3-s4,13127604,10000000,131.3,1
14:02:14,s1-s5,8102136,5000000,162.0,1
14:02:14,s5-s3,8102136,5000000,162.0,1
14:02:14,s2-s4,10044440,5000000,200.9,1
14:02:16,s1-s2,12150768,10000000,121.5,1
14:02:16,s2-s3,16131192,10000000,161.3,1
14:02:16,s3-s4,13122732,10000000,131.2,1
14:02:16,s1-s5,8101324,5000000,162.0,1
14:02:16,s5-s3,8107008,5000000,162.1,1
14:02:16,s2-s4,10052560,5000000,201.1,1
14:02:18,s1-s2,12154828,10000000,121.5,1
14:02:18,s2-s3,16130380,10000000,161.3,1
14:02:18,s3-s4,13133288,10000000,131.3,1
14:02:18,s1-s5,8102948,5000000,162.1,1
14:02:18,s5-s3,8098076,5000000,162.0,1
14:02:18,s2-s4,10046876,5000000,200.9,1
14:02:20,s1-s2,12155640,10000000,121.6,1
14:02:20,s2-s3,16132004,10000000,161.3,1
14:02:20,s3-s4,13122732,10000000,131.2,1
14:02:20,s1-s5,8103760,5000000,162.1,1
14:02:20,s5-s3,8103760,5000000,162.1,1
14:02:20,s2-s4,10046876,5000000,200.9,1
14:02:22,s1-s2,12152392,10000000,121.5,1
14:02:22,s2-s3,16130380,10000000,161.3,1
14:02:22,s3-s4,13130852,10000000,131.3,1
14:02:22,s1-s5,8101324,5000000,162.0,1
14:02:22,s5-s3,8101324,5000000,162.0,1
14:02:22,s2-s4,10047688,5000000,201.0,1
14:02:24,s1-s2,12149144,10000000,121.5,1
14:02:24,s2-s3,16125508,10000000,161.3,1
14:02:24,s3-s4,13115424,10000000,131.2,1
14:02:24,s1-s5,8099700,5000000,162.0,1
14:02:24,s5-s3,8098076,5000000,162.0,1
14:02:24,s2-s4,10041192,5000000,200.8,1
14:02:26,s1-s2,12153204,10000000,121.5,1
14:02:26,s2-s3,16132816,10000000,161.3,1
14:02:26,s3-s4,13130040,10000000,131.3,1
14:02:26,s1-s5,8102948,5000000,162.1,1
14:02:26,s5-s3,8102948,5000000,162.1,1
14:02:26,s2-s4,10047688,5000000,201.0,1
14:02:28,s1-s2,12149144,10000000,121.5,1
14:02:28,s2-s3,16123072,10000000,161.2,1
14:02:28,s3-s4,13117048,10000000,131.2,1
14:02:28,s1-s5,8098888,5000000,162.0,1
14:02:28,s5-s3,8100512,5000000,162.0,1
14:02:28,s2-s4,10041192,5000000,200.8,1
14:02:30,s1-s2,12146708,10000000,121.5,1
14:02:30,s2-s3,16128756,10000000,161.3,1
14:02:30,s3-s4,13124356,10000000,131.2,1
14:02:30,s1-s5,8097264,5000000,161.9,1
14:02:30,s5-s3,8098076,5000000,162.0,1
14:02:30,s2-s4,10047688,5000000,201.0,1
14:02:32,s1-s2,12154016,10000000,121.5,1
14:02:32,s2-s3,16124696,10000000,161.2,1
14:02:32,s3-s4,13122732,10000000,131.2,1
14:02:32,s1-s5,8101324,5000000,162.0,1
14:02:32,s5-s3,8102136,5000000,162.0,1
14:02:32,s2-s4,10042816,5000000,200.9,1
14:02:34,s1-s2,12151580,10000000,121.5,1
14:02:34,s2-s3,16127944,10000000,161.3,1
14:02:34,s3-s4,13123544,10000000,131.2,1
14:02:34,s1-s5,8102136,5000000,162.0,1
14:02:34,s5-s3,8100512,5000000,162.0,1
14:02:34,s2-s4,10046064,5000000,200.9,1
14:02:36,s1-s2,12146708,10000000,121.5,1
14:02:36,s2-s3,16109268,10000000,161.1,1
14:02:36,s3-s4,13120296,10000000,131.2,1
14:02:36,s1-s5,8097264,5000000,161.9,1
14:02:36,s5-s3,8097264,5000000,161.9,1
14:02:36,s2-s4,10042816,5000000,200.9,1
14:02:38,s1-s2,12142648,10000000,121.4,1
14:02:38,s2-s3,16128756,10000000,161.3,1
14:02:38,s3-s4,13118672,10000000,131.2,1
14:02:38,s1-s5,8096452,5000000,161.9,1
14:02:38,s5-s3,8098888,5000000,162.0,1
14:02:38,s2-s4,10046064,5000000,200.9,1
14:02:40,s1-s2,12161324,10000000,121.6,1
14:02:40,s2-s3,16174228,10000000,161.7,1
14:02:40,s3-s4,13140596,10000000,131.4,1
14:02:40,s1-s5,8115940,5000000,162.3,1
14:02:40,s5-s3,8122436,5000000,162.4,1
14:02:40,s2-s4,10080168,5000000,201.6,1
14:02:42,s1-s2,12184872,10000000,121.8,1
14:02:42,s2-s3,16185596,10000000,161.9,1
14:02:42,s3-s4,13156024,10000000,131.6,1
14:02:42,s1-s5,8112692,5000000,162.3,1
14:02:42,s5-s3,8105384,5000000,162.1,1
14:02:42,s2-s4,10046064,5000000,200.9,1
14:02:44,s1-s2,12156452,10000000,121.6,1
14:02:44,s2-s3,16144184,10000000,161.4,1
14:02:44,s3-s4,13125168,10000000,131.3,1
14:02:44,s1-s5,8106196,5000000,162.1,1
14:02:44,s5-s3,8104572,5000000,162.1,1
14:02:44,s2-s4,10049312,5000000,201.0,1
14:02:46,s1-s2,12153204,10000000,121.5,1
14:02:46,s2-s3,16145808,10000000,161.5,1
14:02:46,s3-s4,13126792,10000000,131.3,1
14:02:46,s1-s5,8101324,5000000,162.0,1
14:02:46,s5-s3,8101324,5000000,162.0,1
14:02:46,s2-s4,10044440,5000000,200.9,1
14:02:48,s1-s2,12149956,10000000,121.5,1
14:02:48,s2-s3,16138500,10000000,161.4,1
14:02:48,s3-s4,13121108,10000000,131.2,1
14:02:48,s1-s5,8102136,5000000,162.0,1
14:02:48,s5-s3,8102948,5000000,162.1,1
14:02:48,s2-s4,10046064,5000000,200.9,1
14:02:50,s1-s2,12152392,10000000,121.5,1
14:02:50,s2-s3,16144184,10000000,161.4,1
14:02:50,s3-s4,13125980,10000000,131.3,1
14:02:50,s1-s5,8098888,5000000,162.0,1
14:02:50,s5-s3,8098888,5000000,162.0,1
14:02:50,s2-s4,10046064,5000000,200.9,1
14:02:52,s1-s2,12152392,10000000,121.5,1
14:02:52,s2-s3,16136064,10000000,161.4,1
14:02:52,s3-s4,13121108,10000000,131.2,1
14:02:52,s1-s5,8100512,5000000,162.0,1
14:02:52,s5-s3,8102136,5000000,162.0,1
14:02:52,s2-s4,10044440,5000000,200.9,1
14:02:54,s1-s2,12149144,10000000,121.5,1
14:02:54,s2-s3,16149056,10000000,161.5,1
14:02:54,s3-s4,13123544,10000000,131.2,1
14:02:54,s1-s5,8100512,5000000,162.0,1
14:02:54,s5-s3,8098076,5000000,162.0,1
14:02:54,s2-s4,10044440,5000000,200.9,1
14:02:56,s1-s2,12153204,10000000,121.5,1
14:02:56,s2-s3,16145808,10000000,161.5,1
14:02:56,s3-s4,13124356,10000000,131.2,1
14:02:56,s1-s5,8102948,5000000,162.1,1
14:02:56,s5-s3,8101324,5000000,162.0,1
14:02:56,s2-s4,10044440,5000000,200.9,1
14:02:58,s1-s2,12147520,10000000,121.5,1
14:02:58,s2-s3,16153928,10000000,161.5,1
14:02:58,s3-s4,13121108,10000000,131.2,1
14:02:58,s1-s5,8098888,5000000,162.0,1
14:02:58,s5-s3,8102136,5000000,162.0,1
14:02:58,s2-s4,10047688,5000000,201.0,1
14:03:00,s1-s2,12158888,10000000,121.6,1
14:03:00,s2-s3,16141748,10000000,161.4,1
14:03:00,s3-s4,13127604,10000000,131.3,1
14:03:00,s1-s5,8102948,5000000,162.1,1
14:03:00,s5-s3,8101324,5000000,162.0,1
14:03:00,s2-s4,10046064,5000000,200.9,1
14:03:02,s1-s2,12146708,10000000,121.5,1
14:03:02,s2-s3,16154740,10000000,161.5,1
14:03:02,s3-s4,13125980,10000000,131.3,1
14:03:02,s1-s5,8100512,5000000,162.0,1
14:03:02,s5-s3,8103760,5000000,162.1,1
14:03:02,s2-s4,10047688,5000000,201.0,1
14:03:04,s1-s2,12158076,10000000,121.6,1
14:03:04,s2-s3,16150680,10000000,161.5,1
14:03:04,s3-s4,13125168,10000000,131.3,1
14:03:04,s1-s5,8102948,5000000,162.1,1
14:03:04,s5-s3,8102136,5000000,162.0,1
14:03:04,s2-s4,10044440,5000000,200.9,1
14:03:06,s1-s2,12142648,10000000,121.4,1
14:03:06,s2-s3,16140124,10000000,161.4,1
14:03:06,s3-s4,13121108,10000000,131.2,1
14:03:06,s1-s5,8098076,5000000,162.0,1
14:03:06,s5-s3,8098888,5000000,162.0,1
14:03:06,s2-s4,10044440,5000000,200.9,1
14:03:08,s1-s2,12154828,10000000,121.5,1
14:03:08,s2-s3,16121448,10000000,161.2,1
14:03:08,s3-s4,13121108,10000000,131.2,1
14:03:08,s1-s5,8098888,5000000,162.0,1
14:03:08,s5-s3,8096452,5000000,161.9,1
14:03:08,s2-s4,10044440,5000000,200.9,1
14:03:10,s1-s2,12147520,10000000,121.5,1
14:03:10,s2-s3,16119824,10000000,161.2,1
14:03:10,s3-s4,13126792,10000000,131.3,1
14:03:10,s1-s5,8105384,5000000,162.1,1
14:03:10,s5-s3,8103760,5000000,162.1,1
14:03:10,s2-s4,10047688,5000000,201.0,1
14:03:12,s1-s2,12156452,10000000,121.6,1
14:03:12,s2-s3,16118200,10000000,161.2,1
14:03:12,s3-s4,13124356,10000000,131.2,1
14:03:12,s1-s5,8102136,5000000,162.0,1
14:03:12,s5-s3,8102136,5000000,162.0,1
14:03:12,s2-s4,10046064,5000000,200.9,1
14:03:14,s1-s2,12146708,10000000,121.5,1
14:03:14,s2-s3,16115764,10000000,161.2,1
14:03:14,s3-s4,13115424,10000000,131.2,1
14:03:14,s1-s5,8097264,5000000,161.9,1
14:03:14,s5-s3,8097264,5000000,161.9,1
14:03:14,s2-s4,10041192,5000000,200.8,1
14:03:16,s1-s2,12151580,10000000,121.5,1
14:03:16,s2-s3,16117388,10000000,161.2,1
14:03:16,s3-s4,13128416,10000000,131.3,1
14:03:16,s1-s5,8098888,5000000,162.0,1
14:03:16,s5-s3,8098888,5000000,162.0,1
14:03:16,s2-s4,10045252,5000000,200.9,1
14:03:18,s1-s2,12149956,10000000,121.5,1
14:03:18,s2-s3,16121448,10000000,161.2,1
14:03:18,s3-s4,13119484,10000000,131.2,1
14:03:18,s1-s5,8101324,5000000,162.0,1
14:03:18,s5-s3,8102948,5000000,162.1,1
14:03:18,s2-s4,10048500,5000000,201.0,1
14:03:20,s1-s2,12160512,10000000,121.6,1
14:03:20,s2-s3,16144996,10000000,161.4,1
14:03:20,s3-s4,13153588,10000000,131.5,1
14:03:20,s1-s5,8122436,5000000,162.4,1
14:03:20,s5-s3,8121624,5000000,162.4,1
14:03:20,s2-s4,10076920,5000000,201.5,1
14:03:22,s1-s2,12181624,10000000,121.8,1
14:03:22,s2-s3,16156364,10000000,161.6,1
14:03:22,s3-s4,13150340,10000000,131.5,1
14:03:22,s1-s5,8119188,5000000,162.4,1
14:03:22,s5-s3,8122436,5000000,162.4,1
14:03:22,s2-s4,10073672,5000000,201.5,1
14:03:24,s1-s2,12188932,10000000,121.9,1
14:03:24,s2-s3,16151492,10000000,161.5,1
14:03:24,s3-s4,13156836,10000000,131.6,1
14:03:24,s1-s5,8111068,5000000,162.2,1
14:03:24,s5-s3,8113504,5000000,162.3,1
14:03:24,s2-s4,10059056,5000000,201.2,1
